what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1353039446912
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1353039446913
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1353039446913
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1353039446913
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1353039446913
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1353039446914
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1353039446914
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1353039446914
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1353039446915
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1353039446915
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1353039446915
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1353039446916
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1353039446916
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1353039446916
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1353039446916
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1353039446917
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1353039446917
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1353039446918
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1353039446918
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1353039446918
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1353039446919
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1353039446919
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1353039446921
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1353039446921
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1353039446921
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1353039446922
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1353039446922
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1353039446923
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1353039446924
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1353039446924
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1353039446924
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1353039446924
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1353039446925
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1353039446925
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1353039446926
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1353039446926
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1353039446926
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1353039446927
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1353039446927
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1353039446927
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1353039446928
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1353039446928
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1353039446928
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1353039446928
started,bundle,com.android.ide.eclipse.base,21.0.0.v201210310015-519525,"com.android.ide.eclipse.base",1353039446928
started,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1353039446929
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1353039446929
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1353039446929
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1353039446930
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1353039446930
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1353039446930
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1353039446931
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1353039446931
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1353039446932
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1353039446933
os,sysinfo,,,"macosx",1353039446935
arch,sysinfo,,,"x86",1353039446935
ws,sysinfo,,,"cocoa",1353039446935
locale,sysinfo,,,"en_US",1353039446935
processors,sysinfo,,,"8",1353039446935
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1353039446935
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1353039446935
java.specification.name,sysinfo,,,"Java Platform API Specification",1353039446935
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1353039446935
java.specification.version,sysinfo,,,"1.6",1353039446935
java.vendor,sysinfo,,,"Apple Inc.",1353039446935
java.version,sysinfo,,,"1.6.0_37",1353039446935
java.vm.info,sysinfo,,,"mixed mode",1353039446935
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1353039446935
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1353039446935
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1353039446935
java.vm.specification.version,sysinfo,,,"1.0",1353039446935
java.vm.vendor,sysinfo,,,"Apple Inc.",1353039446935
java.vm.version,sysinfo,,,"20.12-b01-434",1353039446935
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353039447824
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1353039454882
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1353039457349
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1353039457357
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1353039457373
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1353039457379
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1353039458115
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1353039458569
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1353039458575
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1353039458588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1353039460842
started,bundle,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch",1353039466635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039466645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039470619
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1353039472893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039473350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039499138
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353039505357
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353039505401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039518863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039522699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353039583593
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353039593229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039594813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039597272
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1353039597503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039599058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039622979
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353039653795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353039686461
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353039688533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039690572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039693916
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1353039694088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039696932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039708558
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353039736787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353039750197
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353039751741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039753033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039756088
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1353039756277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039757690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039792968
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1353039806798
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1353039806832
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1353039806895
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1353039806896
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1353039806980
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1353039807000
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1353039807123
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1353039807216
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1353039807307
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1353039807319
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1353039807546
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1353039807614
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1353039807757
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1353039807834
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1353039807842
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1353039807985
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1353039808051
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1353039808090
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1353039808231
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1353039809511
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353039884835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039926194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039931414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039965008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039971906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353039987939
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353039990181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039991680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039994923
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1353039995091
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353040002176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353040396310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353040412954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353040424195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353040448938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1353040468123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353040606631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353040871109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353040885056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353041581827
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353041583528
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1353041584192
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1353041584252
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353041584336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353041588767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353042260119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353042264044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353042305177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353042309671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353042315542
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1353042317112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1353042321132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353042322116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353043401600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353043418794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353043433734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353043437083
